label,text,wakati_text,vector
-1.0,グレタさん、志はかっこいいんだから、人を騙す嘘やめればイオのに,グレタ さん 志 かっこいい 人 騙す 嘘 やめる イオ,-0.018539991 -0.117440596 -0.038955033 -0.018510496 0.19099328 -0.07454224 -0.12644804 -0.12722236 0.06271693 -0.16706511 0.07212378 0.008365465 0.0020794356 -0.070223644 0.21000376 0.076894484 0.22857338 -0.011036939 -0.0017899498 0.056055807 0.07383784 0.014900738 -0.08233488 -0.088037334 -0.02574135 0.0063192835 0.17618804 0.10168473 0.14160576 0.0022926512 0.07315094 -0.12451308 -0.012302626 0.009540308 0.021627517 0.1384854 -0.019143777 0.15732159 -0.04798771 0.08237006 -0.14437608 0.08538993 0.05377538 0.012608904 0.0630657 -0.01531631 -0.19660023 0.024858395 0.089510456 0.0988954 -0.00096804905 0.098179184 0.062324543 -0.112107076 0.22905317 -0.06331585 0.04456397 0.08330451 -0.04946485 0.10698917 -0.123091914 0.09657614 -0.06893628 -0.049423404 -0.0998774 -0.034743913 0.014255295 0.10763323 0.10947792 -0.24438417 0.13569202 -0.038582195 0.02730302 -0.035673562 -0.07739607 0.15144335 -0.19015883 0.006920141 0.07732172 0.115832895 0.1587571 0.0070366054 -0.027133608 0.055500455 -0.11249493 -0.17370744 0.12496799 0.18435253 -0.007778658 -0.1040636 0.026408056 -0.07198589 -0.046067122 -0.0024408742 0.0056618736 0.102860376 -0.025714515 -0.09759458 -0.077217 0.084346764
-1.0,"グレタさん、性格悪っ。わがままに育てられちゃったんだな。
以上。",グレタ さん 性格 悪い う わがままだ 育てる られる う 以上,-0.0015979648 -0.1287995 -0.051672723 -0.008068591 0.19759169 -0.08119682 -0.12957506 -0.11591702 0.07609382 -0.19016095 0.067678265 -0.0058370577 0.0020661824 -0.076566845 0.21390513 0.09574718 0.22333497 -0.035923116 0.027719844 0.07059496 0.05547969 0.011498714 -0.080857836 -0.049786136 -0.020058164 0.013999998 0.17157733 0.11320591 0.13891578 -0.0032538944 0.06075711 -0.10161674 -0.04596102 0.018781733 0.019218184 0.15593235 0.002472844 0.1473087 -0.07759547 0.0899868 -0.15457183 0.076605715 0.06594596 0.046667 0.07458704 0.0019173286 -0.19597927 0.021352755 0.072515555 0.09558155 -0.0017999837 0.08176616 0.0577321 -0.08450503 0.21623908 -0.05415151 0.046128564 0.07359724 -0.05245245 0.104093984 -0.11070194 0.12347718 -0.051794227 -0.07254423 -0.10514085 -0.033193927 0.038497854 0.10287999 0.12975335 -0.24715361 0.16162193 -0.06713744 0.0174562 -0.03479889 -0.075132795 0.15234156 -0.18042329 0.004503434 0.07528271 0.09593964 0.14616963 0.018550085 0.010749992 0.054952893 -0.10195863 -0.17141119 0.12249102 0.17125565 -0.0067605968 -0.06802994 0.024270386 -0.07225154 -0.035343543 0.008724719 -0.0041647297 0.123817086 -0.0027686774 -0.0909929 -0.080089174 0.09597336
-1.0,グレタさんには、帰宅ラッシュ時間帯に平気で10両で走る下り通勤快速/快速ラビットに乗って写真とともに不満をツイートしてもらいたい。ただし、実際はグリーン車に乗るものとする。,グレタ さん 帰宅 ラッシュ 時間 帯 平気だ 10 両 走る 下り 通勤 快速 快速 ラビット 乗る 写真 不満だ ツイート する もらう たい グリーン 車 乗る もの する,0.0136453295 -0.13572013 -0.017196802 0.0044784094 0.19430229 -0.057941046 -0.120548 -0.10116907 0.07338769 -0.16231304 0.11168809 -0.045860343 0.037915986 -0.108545065 0.22628877 0.1312559 0.19655257 -0.039170995 0.074038744 0.085914366 0.050037585 0.04742406 -0.07660468 -0.04588459 -0.04155339 -0.021055117 0.12193143 0.09331198 0.12630612 -0.022651397 0.051197264 -0.11897161 -0.0501399 0.016347872 0.01062648 0.16811953 -0.029575406 0.15220194 -0.075544186 0.100395545 -0.10434741 0.07692184 0.079886295 0.034838777 0.14104721 0.0018616598 -0.18745701 0.031806774 0.087652475 0.031126503 0.002692452 0.08925309 0.07235324 -0.03993558 0.22346857 -0.026218353 0.048381917 0.019849252 -0.061902698 0.13090728 -0.09794 0.13028726 -0.036607254 -0.08351622 -0.13007939 -0.008691706 0.037669145 0.12816477 0.15564527 -0.24936977 0.14518861 -0.11067538 0.047284596 -0.05046799 -0.09928602 0.13380909 -0.21680582 0.056469355 0.0718698 0.065037176 0.07290735 0.045726564 0.04732288 0.067427054 -0.12106144 -0.11701864 0.09339143 0.15278888 -0.008764198 -0.025273733 0.03865657 -0.07946531 0.01758931 -0.020725671 0.00613127 0.118850365 0.05552147 -0.102059506 -0.049431898 0.13304682
-1.0,"左翼活動家って嘘と営業妨害大好きだよな。

「ファーストクラス（1等車）であなたをおもてなししたフレンドリーで有能な弊社スタッフについても触れていただけたら良かったです」

グレタさん「帰りの列車は超満員」  ドイツ鉄道とツイッターで小競り合い https://t.co/wnxOzfzxZH",左翼 活動 家 嘘 営業 妨害 大好きだ ファースト クラス 1 等 車 あなた もてなし する フレンドリーだ 有能だ 弊社 スタッフ つく 触れる いただける 良い グレタ さん 帰り 列車 満員 ドイツ 鉄道 ツイッター 小競り合い,0.0055192644 -0.147926 -0.008975346 -0.020423628 0.21632145 -0.065717086 -0.12928452 -0.110956624 0.03589588 -0.14384758 0.11953447 -0.04714764 0.015988013 -0.0965932 0.2615464 0.11307813 0.18317592 -0.037134767 0.050329152 0.09334765 0.056997456 0.04788606 -0.088949315 -0.08392827 -0.062031478 -0.0430298 0.10657487 0.067276984 0.11620835 -0.027326459 0.0718217 -0.14349736 -0.01959432 0.033146378 0.019274889 0.14383194 -0.069798045 0.14095 -0.067953125 0.086233385 -0.10526894 0.07588738 0.10189277 -0.010920852 0.115457065 -0.023066457 -0.15848596 0.042478427 0.08220933 0.042824555 -0.023278577 0.09705526 0.04434554 -0.05834595 0.2283365 -0.024618603 0.04440661 0.03905887 -0.081771865 0.15144701 -0.08726531 0.1250417 -0.04327624 -0.03956995 -0.12353875 0.0052038133 -0.0016968745 0.12349785 0.1337341 -0.23845665 0.10744065 -0.080493756 0.07213968 -0.042051077 -0.094334364 0.14645542 -0.25269088 0.06805895 0.06771949 0.07232742 0.0733556 0.036137618 0.008257904 0.06081426 -0.1227959 -0.12626263 0.101972915 0.16613778 -0.033902004 -0.051011063 0.043589655 -0.07205865 0.038672242 0.009812189 0.032059614 0.09998822 0.036882233 -0.13221253 -0.052027546 0.11207173
-1.0,グレタさん正直嫌いなのでなにかあれば欺瞞だって叩きたいのはめっちゃわかるが,グレタ さん 嫌いだ なに ある 欺瞞 叩く たい の わかる,-0.0043461765 -0.12851942 -0.05615364 0.0017597289 0.1996128 -0.085171245 -0.13669348 -0.12445104 0.07898571 -0.19022253 0.054185137 9.581454e-05 0.005453198 -0.064966105 0.20306072 0.09492954 0.24127172 -0.034259234 0.0115900785 0.0597893 0.045476504 0.0011973033 -0.08072126 -0.05109134 -0.0006634233 0.010156216 0.18352358 0.11984233 0.14975122 0.011558026 0.06843424 -0.103215136 -0.04842512 0.0114955185 0.018882018 0.1571239 0.008767774 0.13814086 -0.07397143 0.09585195 -0.16431764 0.071246795 0.055146765 0.047747664 0.056273952 0.00846922 -0.19695188 0.023790255 0.071034774 0.10906034 -0.009501348 0.07942074 0.06228558 -0.09529277 0.20534435 -0.064560756 0.041636407 0.081546135 -0.053600766 0.098953314 -0.11087493 0.10968767 -0.054293487 -0.06874861 -0.09705039 -0.04722054 0.035192177 0.099430196 0.115715854 -0.24183828 0.1664531 -0.06345065 0.0071234535 -0.028534472 -0.06843097 0.15638 -0.15896565 -0.0070657544 0.071887776 0.10554499 0.15691687 0.005585741 0.0011913608 0.043393876 -0.09586398 -0.17600034 0.120245926 0.17042145 0.008116343 -0.0741245 0.019332938 -0.06738304 -0.049684137 -0.0015507747 -0.010248159 0.12878472 -0.0105244145 -0.093463115 -0.08718579 0.08678838
-1.0,"近代文明の恩恵をフルに受けつつ「How dare you」なんて言われてもお前が「How dare you」だわって感じ。

おんなじセリフでもなすDが言った方が
説得力があるわ

グレタさんはまず、なすDに弟子入りすべき",近代 文明 恩恵 フルだ 受ける 言う れる お前 感じ おんなじだ セリフ なす 言う 方 説得 力 ある グレタ さん なす 弟子入り する,-0.0041353507 -0.12213329 -0.07566829 -0.0051911534 0.18275194 -0.09098564 -0.12144827 -0.116778195 0.09180801 -0.1994218 0.051087886 0.0126949875 0.0075457203 -0.074933745 0.19484174 0.08702948 0.22041298 -0.041510303 0.005685638 0.0669625 0.058354948 -0.0012585698 -0.082231216 -0.0145909935 -0.0013495303 0.034873724 0.19546254 0.12511091 0.14977299 0.0014213074 0.05086982 -0.08409974 -0.06459298 0.011178804 0.009401087 0.15239139 0.013656414 0.13266994 -0.082361646 0.08555106 -0.14832255 0.07918838 0.05409788 0.06708744 0.05978275 -0.003036357 -0.23711222 0.010008701 0.06953411 0.095237225 -0.004618687 0.04330386 0.08541914 -0.105121076 0.20015322 -0.05751783 0.052137118 0.08839356 -0.05178074 0.08962562 -0.12412377 0.108648054 -0.022190288 -0.084915064 -0.10589469 -0.039631445 0.04839589 0.08942936 0.12178929 -0.23592596 0.16865996 -0.07207993 0.016074194 -0.040081523 -0.07401204 0.15518984 -0.13312009 -0.016022192 0.06963798 0.093721636 0.15982762 0.0020960046 0.02776128 0.03919368 -0.103768796 -0.1884879 0.1323183 0.1686345 0.0019468531 -0.08097093 0.013837245 -0.06978558 -0.070121795 0.0069965925 0.002851105 0.14116271 -0.027903557 -0.07462271 -0.07850138 0.08056737
-1.0,"RT @gerogeroR: グレタさん「帰りの列車は超満員」  ドイツ鉄道とツイッターで小競り合い https://t.co/z9ih0WoEqV @afpbbcomさんから

ドイツ人ですら「こいつアレだな」と思ってる証拠の一つではあるな。",さん ドイツ 人 こいつ アレだ 思う る 証拠 一 つ ある,0.0056590214 -0.12415104 -0.028847532 0.009669479 0.18652587 -0.067522705 -0.115888424 -0.1057099 0.074811175 -0.16128248 0.08484955 -0.01624029 0.036208704 -0.09535006 0.21885546 0.096910454 0.22033638 -0.022519927 0.025512077 0.07257644 0.060366143 0.013745628 -0.08363552 -0.06838889 -0.0223135 -0.020472117 0.14818233 0.10551473 0.14640088 -0.0046621696 0.054395117 -0.13905515 -0.026852647 -0.013123316 0.0034435254 0.16256179 -0.016177366 0.15757799 -0.055206656 0.087833084 -0.10609832 0.06708718 0.059504665 0.035027917 0.10769598 -0.0024682556 -0.22107692 0.02720218 0.1039333 0.038367674 0.0074864994 0.07336077 0.091557406 -0.07648097 0.22692242 -0.055091433 0.06255919 0.03442193 -0.051830463 0.10367877 -0.12594141 0.12729515 -0.05123508 -0.07906165 -0.11892353 -0.015889147 0.021194724 0.12740068 0.13698736 -0.2517846 0.13899578 -0.08858666 0.038888242 -0.04699995 -0.07694465 0.13693786 -0.19999869 0.019242086 0.0622082 0.09507065 0.0992358 0.032064833 0.024082711 0.059497595 -0.12205579 -0.1350018 0.11195798 0.18306737 -0.004930523 -0.07429643 0.02616535 -0.08832322 -0.04383716 -0.032280777 -0.0025946265 0.11905462 0.010714009 -0.09676409 -0.04593363 0.121603146
1.0,"グレタさんを批判する人って病んでる人じゃないの？
素直に素晴らしいと褒めるべき。
海外では大人気なのに。
日本人は心が汚れているな😭",グレタ さん 批判 する 人 病む る 人 ない 素直だ 素晴らしい 褒める 海外 大人気ない 日本 人 心 汚れる いる るな,-0.021753253 -0.100567505 -0.06916267 -0.00068415614 0.16950108 -0.085179046 -0.1144724 -0.11230442 0.082974255 -0.18202971 0.060566023 0.012359497 0.008627267 -0.07213886 0.19872014 0.07389486 0.23760973 -0.030625748 -0.007298724 0.04686715 0.06687181 -0.00132816 -0.082726516 -0.03424353 0.0068692216 0.029075485 0.19458073 0.13137743 0.15636022 0.0065731094 0.0525761 -0.104728326 -0.049037665 -0.0113850515 0.0053572967 0.15586892 -0.0005062451 0.13467377 -0.059696395 0.08936259 -0.13743697 0.06347751 0.04964234 0.068013005 0.0728496 -0.0048642023 -0.24192366 0.014877537 0.0882106 0.0869642 0.009186473 0.045017544 0.100422114 -0.124903284 0.21277474 -0.05827719 0.053927552 0.08770181 -0.043137662 0.06875047 -0.13882267 0.09885516 -0.0257765 -0.071686044 -0.10476858 -0.036257125 0.023209684 0.09254232 0.11161112 -0.24530517 0.15296975 -0.05483001 0.019183565 -0.03618892 -0.072677046 0.14337996 -0.13064004 -0.020727076 0.05714699 0.09988256 0.15678135 -0.00029413696 0.013559288 0.036885202 -0.12036196 -0.17974678 0.14254478 0.17858274 0.0016329724 -0.10206116 0.025204442 -0.07364538 -0.09723469 -0.007677954 -0.0025226013 0.12797537 -0.034427762 -0.0920572 -0.0688028 0.08612897
1.0,グレタさん。彼女に関しては良くも悪くも思うところはたくさんあるけども、しかしまぁ大人が寄って集って彼女をこき下ろし嘲笑の的にしているのは間違いなく気分が悪いですね。,グレタ さん 彼女 関する 良い 悪い 思う ところ たくさんだ ある 大人 彼女 こき下ろす 嘲笑 的 する いる の 間違い ない 気分 悪い,-0.010138845 -0.1468036 -0.058474023 0.0016539089 0.19424187 -0.0917538 -0.14779782 -0.12129839 0.100991964 -0.19580914 0.04677803 0.011817998 0.0072066817 -0.060115844 0.18105102 0.09259133 0.23172706 -0.026855368 -0.011666273 0.071543805 0.05973413 0.000710222 -0.07488682 -0.010248814 0.005474259 0.022606492 0.20213513 0.13255551 0.15344952 0.0123521825 0.050496962 -0.103075445 -0.061881047 -0.0023061838 -0.010171062 0.15355481 0.017550975 0.11971892 -0.08515784 0.103114165 -0.16793679 0.06601961 0.057372913 0.060873352 0.020169334 0.011417956 -0.21428965 -0.00043041084 0.07345944 0.11038658 -0.022519277 0.038627505 0.08454826 -0.1056887 0.1707996 -0.07222919 0.047938008 0.08544332 -0.06455962 0.10175403 -0.11098593 0.087180264 -0.022534065 -0.07383029 -0.101740375 -0.039413586 0.056911863 0.091451205 0.13798168 -0.22965434 0.18476442 -0.06873905 0.006283535 -0.020353079 -0.054780845 0.1530035 -0.11188262 -0.025701355 0.08992124 0.09962058 0.16813907 -0.0043893396 0.017857866 0.036082145 -0.0840785 -0.19000717 0.11108463 0.15024722 0.022166511 -0.08061092 0.019833922 -0.06549757 -0.07353476 -0.015597735 8.437805e-05 0.15632479 -0.02574609 -0.082383364 -0.08681754 0.07898876
-1.0,"@shiikazuo 可愛そうだけどグレタさんは利用されてるだけ。
彼女自身分かっているかは知らないが
彼女をバックアップするチームには中国の関係の深い弁護士や環境団体がいる。
結果としてグレタさんは中国を非難していない。
#アースジャスティス",可愛い そうだ グレタ さん 利用 する れる る 彼女 自身 分かる いる 知る ない 彼女 バックアップ する チーム 中国 関係 深い 弁護 士 環境 団体 いる 結果 する グレタ さん 中国 非難 する いる ない,-0.014666822 -0.13815686 -0.07605133 -0.009882249 0.18365176 -0.09475813 -0.13081628 -0.122126125 0.09631729 -0.19603345 0.050307073 0.017240506 0.006213064 -0.06620949 0.19273524 0.08176259 0.2255431 -0.036494784 -0.019804187 0.07061918 0.061992634 -0.001351262 -0.086805955 -0.012158734 0.0077101407 0.031220863 0.2006001 0.1288589 0.15310654 0.016368372 0.04559644 -0.08755982 -0.06747583 0.004296683 -0.004854139 0.14896467 0.0040112697 0.11405163 -0.08086507 0.09417365 -0.15397458 0.06929604 0.05972855 0.061975643 0.031769592 -0.010013099 -0.2382881 0.0068071596 0.07863609 0.099177375 -0.015554828 0.02279375 0.089274526 -0.12087166 0.18359834 -0.06590175 0.05165384 0.09431507 -0.060466923 0.09039296 -0.12250948 0.08522172 -0.010691063 -0.072405405 -0.10666041 -0.033700377 0.04605693 0.083647884 0.12708475 -0.22700576 0.16906434 -0.06550091 0.015452768 -0.026618164 -0.06829936 0.15533175 -0.11585366 -0.022486119 0.079976454 0.091716975 0.17170873 -0.0047558215 0.027004197 0.038420446 -0.10503886 -0.20129457 0.12351585 0.15200636 0.005985596 -0.088239186 0.01342787 -0.0653357 -0.08492613 -0.00092054927 0.014713707 0.14699656 -0.04073098 -0.08301991 -0.078781135 0.07064237
1.0,権力者は新しい動きが起ころうとすると一斉にバッシングする。それは紛れもなく彼らが恐れているから。自分の地位や財産を失いたくないから。グレタさんを攻撃する大人を見ても、日本の政治を見てもそう。今のまま、人が無知なままいいように利用され続けてれば良いと思ってる。,権力 者 新しい 動き 起こる する 一斉だ バッシング する 紛れ ない 彼 ら 恐れる いる 自分 地位 財産 失う たい ない グレタ さん 攻撃 する 大人 見る 日本 政治 見る 今 まま 人 無知だ いい 利用 する れる 続ける る 良い 思う る,-0.010964606 -0.12844075 -0.07575397 -0.00090085744 0.17554505 -0.09415674 -0.12610878 -0.11247496 0.103097185 -0.20087133 0.05113092 0.012952452 0.008084323 -0.07007523 0.18824816 0.08463921 0.22180621 -0.03891953 -0.006549412 0.07247976 0.06630747 -0.0019574282 -0.078160815 0.009220955 0.008773856 0.040185377 0.1999661 0.13351628 0.15308912 0.0058702626 0.036377214 -0.0819017 -0.0766357 -0.0031210622 -0.010592278 0.15564907 0.01687091 0.11675078 -0.08915721 0.092977315 -0.14770155 0.06655838 0.057786018 0.08568893 0.04502794 0.0008649393 -0.24511796 0.0013890626 0.07320365 0.0927518 -0.01053943 0.016440691 0.10068012 -0.111317016 0.18024406 -0.05965732 0.057933662 0.08792404 -0.054294575 0.081839085 -0.12425965 0.0973108 0.000639414 -0.08864057 -0.108813785 -0.032748647 0.05723468 0.080578186 0.1356584 -0.2319291 0.17879635 -0.0774838 0.010289799 -0.031176606 -0.06440869 0.14947592 -0.1036637 -0.026868246 0.07511894 0.08437895 0.16231214 0.001540556 0.04154866 0.0329228 -0.10095469 -0.19399041 0.12603422 0.15413232 0.008087604 -0.08246086 0.020096632 -0.06958148 -0.09098943 -0.00238555 0.00503982 0.15384379 -0.032080125 -0.07394175 -0.07705451 0.08047819
-1.0,"みんな環境に良いものの方が好ましいのは分かってるけど
美味しいものとか便利な道具とか楽な暮らしとか楽しい娯楽を手放せない業が妨げてるというのが根本の問題なので
グレタさんもそれに気付かないと建設的な議論はできんやろうな
本人も美味しそうにバナナ食ってるし",環境 良い もの 方 好ましい の 分かる る 美味しい もの 便利だ 道具 楽だ 暮らし 楽しい 娯楽 手放せる ない 業 妨げる る いう の 根本 問題 グレタ さん 気付く ない 建設 的だ 議論 できる 本人 美味しい そうだ バナナ 食う る,-0.012159186 -0.16244687 -0.062125627 -0.017954577 0.19162257 -0.075368956 -0.15206826 -0.12350441 0.114555165 -0.19718094 0.03561403 0.012694089 0.006437775 -0.061703473 0.15846843 0.10081546 0.23638025 -0.0067709074 -0.020873757 0.06911098 0.06418318 0.010232202 -0.07340724 -0.036349367 -0.022398133 0.004482829 0.20485465 0.12365095 0.15258195 0.03149981 0.04339882 -0.11427464 -0.04113195 -0.005647906 -0.0072114496 0.1459304 0.029093742 0.12531966 -0.083470404 0.10914046 -0.16812707 0.073930845 0.06023724 0.048660815 -0.0016075585 -0.016413935 -0.20532492 -0.017140027 0.081453666 0.115862586 -0.027347723 0.05190318 0.08168431 -0.095993035 0.1788076 -0.083708495 0.04196155 0.07439254 -0.07010263 0.110548556 -0.09737924 0.057853576 -0.049149357 -0.059095196 -0.10490611 -0.042682722 0.06883737 0.09984987 0.13120475 -0.21035777 0.20081754 -0.06594542 0.0014229516 -0.014019125 -0.06822451 0.14973862 -0.11895081 -0.009279841 0.11440966 0.11077251 0.18131948 -2.3828163e-05 -0.0048791175 0.0531041 -0.07621448 -0.19532101 0.09882452 0.12737091 0.032938767 -0.07782201 -0.0044297334 -0.05583111 -0.06918217 -0.02981801 0.003626786 0.15005213 -0.027868135 -0.070860736 -0.08778972 0.07869214
-1.0,日本でグレタさんを応援してる人って基本的にチグハグなんだよね…,日本 グレタ さん 応援 する る 人 基本 的だ チグハグだ,-0.020967096 -0.120750055 -0.07105016 -0.021136805 0.17465076 -0.070434086 -0.11360231 -0.11147614 0.09603755 -0.19133095 0.052600633 0.012512259 0.012953281 -0.07415034 0.19011563 0.08582086 0.23351379 -0.023563793 -0.008963595 0.05104732 0.06728156 0.0002868441 -0.084454045 -0.05349717 -0.008556839 0.030797213 0.19323447 0.12011428 0.15307303 0.016837591 0.046417322 -0.10510523 -0.036530588 -0.000372888 0.016970685 0.15030329 0.016518781 0.14298616 -0.06150198 0.08670801 -0.14165153 0.071552016 0.04855256 0.052593775 0.05637735 -0.025995888 -0.23055135 0.010119238 0.08381326 0.09143775 -0.0063721705 0.054422967 0.08456549 -0.1158651 0.21462095 -0.06705237 0.05237256 0.08943155 -0.043853328 0.08118247 -0.12764037 0.08817359 -0.045177776 -0.068308115 -0.113120794 -0.04893574 0.03136318 0.100144714 0.10439203 -0.23047927 0.16022961 -0.0491663 0.022179324 -0.03440538 -0.08769276 0.16179734 -0.15397787 -0.013267017 0.07967337 0.109389775 0.16814995 0.0040018354 -0.009773942 0.048428163 -0.11577099 -0.18830298 0.12995085 0.17650288 0.007622535 -0.09103712 0.0005650579 -0.069436006 -0.07058961 -0.005150899 0.005548209 0.11343424 -0.044828817 -0.08072021 -0.07927576 0.07737641
-1.0,RT @y_yasukuni: グレタさんは日本の満員電車を体験してもらってそんな中通勤を強いる上層部を叱ったほうが支持を得られるぞw,グレタ さん 日本 満員 電車 体験 する もらう 中 通勤 強いる 上層 部 叱る ほう 支 持 得る ら れる る,0.003754402 -0.120872125 -0.049277466 -0.00030250516 0.201364 -0.07021818 -0.11808676 -0.110667385 0.06396839 -0.18733966 0.082842365 -0.02697449 0.017751617 -0.090868056 0.23801276 0.10765822 0.21347286 -0.04862656 0.0433353 0.06648735 0.045491368 0.022775488 -0.09133771 -0.06430749 -0.021490352 -0.003636397 0.14274552 0.0952403 0.13103509 -3.9616123e-05 0.07293319 -0.10602897 -0.041344237 0.02810961 0.040393095 0.16251019 -0.02050205 0.14477822 -0.060263313 0.08608384 -0.13418749 0.08761871 0.06767172 0.023301898 0.11178481 -0.014612276 -0.19628127 0.047744222 0.0799695 0.07951796 -0.005562116 0.09216053 0.06004461 -0.086302616 0.23962672 -0.04803363 0.04620545 0.07437367 -0.061656564 0.10747491 -0.11346716 0.12374058 -0.058422863 -0.07273142 -0.108491994 -0.04395374 0.013532197 0.11538976 0.106583655 -0.23414937 0.13960594 -0.085784465 0.0358952 -0.045447696 -0.09290399 0.15468393 -0.21141703 0.037269745 0.062341917 0.089306876 0.12372737 0.029656367 0.0054433034 0.04883028 -0.11215994 -0.15545803 0.11233863 0.16977388 -0.0064253085 -0.047974978 0.030730642 -0.065941736 -0.010571749 0.00887655 0.013244675 0.1065606 0.00980298 -0.10354352 -0.07051287 0.0973721
1.0,グレタさん四方八方からいじめられていて可哀想だと思うけどこれだけは笑ってしまう,グレタ さん 四方八方 いじめる られる いる 可哀想だ 思う 笑う しまう,-0.005796185 -0.119489186 -0.06518555 0.005634578 0.18706442 -0.08779074 -0.12944871 -0.11270109 0.09056196 -0.19765179 0.0571032 0.0020544822 0.000556775 -0.068886794 0.19618434 0.08819192 0.23211733 -0.032037 0.009636885 0.064256676 0.05439391 -0.0012340433 -0.070658386 -0.015292811 0.008433055 0.026511084 0.19336312 0.1358046 0.15079775 0.0018558545 0.053044643 -0.09197578 -0.061615173 0.0021421725 -0.0018084516 0.15504223 0.014984973 0.13286501 -0.08437666 0.097628206 -0.15893461 0.067711756 0.057840154 0.07628754 0.056545056 0.015024439 -0.22097267 0.012841708 0.073701896 0.10140293 -0.0013224634 0.047783066 0.08232776 -0.10191087 0.19483182 -0.058731027 0.05054878 0.081326306 -0.052974988 0.08493758 -0.117715985 0.10787524 -0.02150656 -0.08331072 -0.10219422 -0.034926347 0.049806383 0.09220554 0.13035606 -0.24307904 0.1746851 -0.06574697 0.0074891797 -0.03219091 -0.06384756 0.14677207 -0.12812084 -0.015814895 0.07117572 0.09396689 0.15689199 0.005810878 0.024624407 0.04475485 -0.10014446 -0.18436308 0.12484413 0.1687494 0.0068164114 -0.08097379 0.02513493 -0.078754 -0.07687489 0.00022223726 -0.009933524 0.14532502 -0.017397935 -0.084693424 -0.0761798 0.08539574
1.0,やっぱファンの贔屓目なのかな……、クロエの流儀の今井先生にグレタさんの活動を漫画化してもらったら、絶対相性良いと思うんだけどな〜。,ファン 贔屓目 クロエ 流儀 今井 先生 グレタ さん 活動 漫画 化 する もらう 相性 良い 思う,-0.0048735747 -0.17534052 -0.062077772 -0.047695164 0.18919358 -0.08402875 -0.1588523 -0.13815798 0.09787579 -0.19190109 0.05632611 0.03601257 0.006918913 -0.06332778 0.16996573 0.08926358 0.20818543 -0.024183365 -0.030928934 0.07823755 0.07894083 0.018407002 -0.09728398 -0.050022054 -0.044788886 0.0044052005 0.18022525 0.08739393 0.12946716 0.0226079 0.03584992 -0.08139615 -0.014084899 0.02783049 0.008738082 0.13527781 -0.0075335326 0.119578354 -0.07876359 0.084959164 -0.14364035 0.11005989 0.061821505 0.012856772 0.008445403 -0.05478166 -0.20833518 -0.015549012 0.08761574 0.11063992 -0.03455215 0.048389286 0.058828097 -0.12508431 0.1977651 -0.07325202 0.055201996 0.09256529 -0.080447204 0.12863086 -0.10918956 0.04980641 -0.044409443 -0.059932612 -0.10019631 -0.049286857 0.06021085 0.07649016 0.12987818 -0.22017628 0.16270599 -0.09003035 0.028303226 -0.020299045 -0.07822999 0.16381015 -0.14932 0.01651372 0.1282575 0.12332267 0.18265769 -0.011523395 -0.013771314 0.059324253 -0.08409514 -0.21145354 0.1138578 0.11675813 -0.0074164597 -0.10207417 -0.0008452547 -0.043691542 -0.046192717 0.0023002706 0.03925128 0.12950185 -0.042201288 -0.07040118 -0.07809071 0.059449404
1.0,グレタさんについて特に私見は無いのだけれど、ああいう「偶像化した少女が率いる一勢力」みたいなのジャンヌダルクっぽさあってアツい,グレタ さん つく 私見 無い 偶像 化 する 少女 率いる 一 勢力 ジャンヌダルク っぽい する ある アツい,-0.0039706994 -0.15873984 -0.06632825 -0.038099173 0.18366662 -0.07074105 -0.12994745 -0.1342925 0.10195225 -0.18020369 0.05473285 0.023949666 0.0145116765 -0.08271435 0.17462131 0.08662135 0.20798579 -0.0032359262 -0.026103148 0.085346356 0.078146875 0.02151503 -0.1011493 -0.05501633 -0.050598558 0.0050238855 0.1936182 0.09600911 0.14872746 0.016393581 0.03741369 -0.10115465 -0.018315382 0.022067314 -5.7241632e-05 0.11734334 -0.004081688 0.13915224 -0.0769462 0.07333265 -0.12909378 0.10270239 0.06615381 0.016689189 0.01746059 -0.059438933 -0.23307367 -0.022978429 0.093063116 0.08527655 -0.0065757614 0.051938474 0.07306913 -0.09998947 0.20322524 -0.0686666 0.059016585 0.07187889 -0.05690629 0.12092139 -0.115034945 0.06928748 -0.040536173 -0.06653774 -0.10865213 -0.017913556 0.066464394 0.08975609 0.12918106 -0.22379194 0.15103167 -0.08145226 0.025686283 -0.039076835 -0.10018441 0.16213277 -0.16625178 0.014095838 0.10721739 0.10819534 0.17885183 -0.00061120454 0.013974495 0.067451544 -0.11187338 -0.20061518 0.123017564 0.13518767 -0.0149424765 -0.105817854 -0.012108042 -0.05470595 -0.054816484 -0.012969597 0.028021552 0.12615913 -0.03969723 -0.06203526 -0.06909366 0.07103931
