label,text,wakati_text,vector
-1.0,"ドイツ鉄道、グレタさんにツイッターで応酬　「混雑し過ぎ」と形容され（https://t.co/YJaxCyFiKD） https://t.co/t2bg9JkXbQ

*結局は先進国の子供って言う事ですね(  -。-) =3",ドイツ 鉄道 グレタ さん ツイッター 応酬 混雑 する 過ぎる 形容 する れる （） 先進 国 子供 言う 事 すねる 3,0.06680596 -0.07505277 0.024653893 -0.04437536 -0.09003965 -0.000820533 0.13131885 0.02452919 -0.0428141 -0.011035467 0.20590517 -0.04183511 -0.17675437 0.028638108 -0.10162943 -0.08105074 -0.09647312 0.01447624 -0.024787541 -0.052180417 0.021455005 0.26222 -0.07320379 0.042818043 0.06542886 0.0425593 -0.109519176 -0.011033396 -0.02756321 -0.061218876 -0.080552824 -0.04988146 -0.1294632 0.01676124 -0.11320003 -0.057869498 0.08043458 -0.033482604 -0.14120488 -0.06445289 -0.086172916 -0.07810623 -0.0043075713 -0.0051674154 -0.06284811 -0.028560827 0.11754255 -0.05791114 0.17759635 0.04493737 0.09018979 -0.104036406 -0.12312743 -0.043522447 -0.008611922 -0.21580796 0.11069909 -0.0438113 -0.012350132 0.23112194 0.09509006 0.12314194 -0.042578835 -0.016653217 0.025600027 -0.14912154 -0.033266287 0.003880912 -0.14595385 0.015358288 -0.1679663 0.12959346 0.1345859 -0.14184663 0.11385434 0.19490008 0.090611376 -0.07177315 -0.12118011 0.051497016 0.1133915 0.17364888 -0.08242677 -0.1620366 0.0022943758 -0.13251229 -0.11859905 -0.19284606 -0.048095893 -0.13536827 -0.08840008 -0.0067279264 -0.075765535 -0.09960814 -0.038330175 0.06822673 -0.10211241 0.12357125 0.057699203 0.00805801
-1.0,グレタさんは朝の武蔵野線か中央線に乗って修羅を体験してもらいたい,グレタ さん 朝 武蔵野 線 中央 線 乗る 修羅 体験 する もらう たい,0.12085325 -0.0028386693 -0.0075092954 -0.044038802 0.0011688184 0.038070053 0.15175904 0.012863034 -0.013113105 -0.054179017 0.20368233 -0.17108592 -0.18295142 0.06963543 -0.021500055 -0.06124945 -0.04092671 -0.10211134 -0.039908975 -0.02252873 -0.024874542 0.24152306 0.053089596 -0.023482129 0.12890649 0.011592055 -0.16020061 -0.053220466 -0.03037492 -0.08412414 -0.15602396 -0.008134498 -0.040345836 -0.009047601 -0.10892974 0.053846747 0.101213105 -0.075271375 -0.13077554 -0.10617856 -0.053863965 -0.06899968 -0.02777773 -0.05749227 -0.089733236 -0.053476114 0.15610698 -0.0024575614 0.10833474 0.10180437 0.0784218 -0.044296462 -0.10318117 -0.11276661 -0.036681425 -0.13373919 -0.008017583 0.05261847 -0.038698513 0.24724814 0.061215714 0.09889409 -0.016158542 0.007500885 0.00715865 -0.13149895 -0.08969078 -0.017529886 -0.18660963 0.011630324 -0.07936658 0.08328818 0.05961339 -0.09767173 0.0951434 0.19190486 0.10290979 -0.04116639 -0.08232131 0.045379035 0.16460241 0.11623377 -0.08844055 -0.21128695 -0.0069712372 -0.1977494 -0.04268713 -0.25943324 0.025107378 -0.12842017 -0.023881339 -0.022735016 -0.08693301 -0.08312232 0.0057463036 0.010748282 -0.08676655 0.1686611 0.06419159 -0.0031285016
-1.0,RT @neckfolia_3: グレタさんは経済より環境をというが、環境問題も経済なのである。タダでは人は動かない。,グレタ さん 経済 環境 いう 環境 問題 経済 人 動く ない,0.056385323 -0.039160427 -0.010222337 -0.132164 -0.04016028 -0.012957127 0.11159406 -0.078378394 -0.07659657 0.00081659755 0.16490124 -0.10427333 -0.03772854 -0.01837162 -0.076719575 -0.0998778 0.048217814 -0.1090792 -0.068172865 0.041855074 0.07491824 0.13106917 0.07324011 -0.010519905 0.16833948 -0.05965062 -0.094194554 -0.14140551 0.0067661316 -0.07966464 -0.0874821 -0.12051345 -0.036856156 -0.01317976 -0.10946532 0.019570164 0.15498422 -0.067673385 -0.059642732 -0.05748403 0.023590349 -0.019244995 -0.057031795 -0.006848009 -0.06533795 -0.14252007 0.1710171 -0.03279445 0.2486671 0.082209975 0.075895555 0.03532913 -0.21181588 -0.096530244 0.031020109 -0.16268553 0.019542988 0.12964116 -0.02499399 0.18136947 0.13624501 -0.0007222611 -0.060656063 -0.027689967 -0.06863054 -0.23677313 0.020263739 0.013054803 -0.15815924 0.029254027 -0.1206034 0.040194172 0.12893057 -0.08868692 0.06541515 0.106773265 0.05942594 0.03183176 -0.057085276 0.17208569 0.24670269 0.048543278 -0.13591173 -0.10723235 -0.064350754 -0.004704807 -0.03166172 -0.24294712 -0.0169346 -0.17758109 -0.07128877 0.02621874 0.034855925 -0.14066948 -0.062972136 -0.040453218 -0.047355965 0.07792674 -0.085220516 0.0042211977
-1.0,グレタさん日本のラッシュに揉まれてキレタさんになってくれ。,グレタ さん 日本 ラッシュ 揉む れる さん なる くれる,0.055725247 -0.06923274 0.0045473184 -0.06466664 -0.06394728 -0.004108013 0.13393788 -0.009432851 -0.059419062 0.005515099 0.20035209 -0.08861009 -0.13984345 0.020104611 -0.09193684 -0.09079737 -0.06881737 -0.057649303 -0.038042855 -0.022699194 0.04108537 0.2558971 -0.031000901 0.010471623 0.10469579 -0.0023929193 -0.12447282 -0.041812744 -0.0066388585 -0.07436845 -0.08600904 -0.069588676 -0.10144114 0.010315046 -0.10795997 -0.023868263 0.09618713 -0.04072805 -0.13293956 -0.06953396 -0.053993143 -0.06878734 -0.03995891 -0.008782903 -0.057602156 -0.066475846 0.13547711 -0.045471407 0.20351379 0.07141776 0.1095317 -0.054572433 -0.15101878 -0.062176507 0.0037079663 -0.2129593 0.066562265 0.03789546 -0.0021724747 0.22412916 0.1291019 0.08149278 -0.043356676 -0.004449863 -0.013441905 -0.20174386 -0.04122102 0.027100815 -0.15120758 0.022768345 -0.14899862 0.13451545 0.14478698 -0.14251533 0.089259334 0.18382452 0.07853065 -0.060712058 -0.10513209 0.09521205 0.17218497 0.13663968 -0.10837795 -0.16058639 -0.02552917 -0.09818294 -0.09386133 -0.2244805 -0.034097906 -0.15549636 -0.0724704 0.02822549 -0.033065874 -0.10684902 -0.04544324 0.032981362 -0.086362995 0.12137475 0.011544826 0.013568546
-1.0,"グレタさん「帰りの列車は超満員」 ドイツ鉄道とツイッターで小競り合い

「庶民派で三等車両で苦労している少女」を演出するためにこのような構図の写真を自らセルフプロデュースするのは、もはや大人なのでは。反対意見に「子供を虐めるな」で封殺する必要あるかな。 https://t.co/K3824DXUmG",グレタ さん 帰り 列車 満員 ドイツ 鉄道 ツイッター 小競り合い 庶民 派 三 等 車両 苦労 する いる 少女 演出 する ため 構図 写真 セルフ プロデュース する の 大人 反対 意見 子供 虐める 封殺 する 必要だ ある,0.09492745 -0.037876673 0.0031906306 -0.046868496 -0.06055742 0.015786236 0.14223763 0.0038048862 -0.026399434 -0.03583566 0.19288905 -0.1000831 -0.1834636 0.04942464 -0.05623325 -0.07600477 -0.05419852 -0.057562824 -0.040770445 -0.016314402 0.007614696 0.2368002 -0.0031577784 0.002387444 0.113253914 0.016174592 -0.14828658 -0.04503428 -0.01907785 -0.0948439 -0.11112325 -0.04484446 -0.071553595 0.0038862284 -0.11651615 0.0026807622 0.095813386 -0.06907711 -0.14243579 -0.08102007 -0.06542468 -0.06961012 -0.022199033 -0.03460721 -0.0786703 -0.06669708 0.16665833 -0.029084478 0.15471451 0.08866474 0.080476575 -0.046910696 -0.13737696 -0.08943796 -0.017652845 -0.17975248 0.046814404 0.02570246 -0.019145768 0.24921395 0.08279549 0.09609004 -0.03560865 0.003380056 0.008801298 -0.16792434 -0.052875757 -0.002038786 -0.16173385 0.014208455 -0.13851319 0.11219683 0.10615067 -0.1254607 0.1076785 0.18906473 0.09746985 -0.055639964 -0.092629224 0.058988642 0.17211808 0.1507818 -0.10920758 -0.18152986 -0.00396813 -0.16080706 -0.071328826 -0.24285442 0.0010009015 -0.14424054 -0.056613073 -0.006908603 -0.07042995 -0.10134322 -0.01828863 0.028214222 -0.10325617 0.15355486 0.038291804 0.0025973816
1.0,"グレタさん、英語の授業のとき、あのスピーチを聞いて以来、リスペクトしていたけれど、なんであんなに叩かれてる(?)か分からないわ
何方にも加担するわけじゃないけど…
あんなこと言ってたら環境問題に口を出せる人がこの世から居なくなる",グレタ さん 英語 授業 とき スピーチ 聞く 以来 リスペクト する いる 叩く れる る 分かる ない 何 方 加担 する ない こと 言う る 環境 問題 口 出せる 人 この世 居る ない なる,0.061126277 -0.036830906 -0.013964946 -0.14309834 -0.032908626 -0.0139648905 0.09077738 -0.031709317 -0.11807004 0.024602355 0.1953296 -0.084920086 -0.081406124 -0.014720665 -0.074073106 -0.09380804 -0.018130472 -0.0771696 -0.046456695 0.009135378 0.018110363 0.19472013 0.038111664 0.03732552 0.10847916 -0.10524485 -0.06837138 -0.13535129 0.027069911 -0.06681448 -0.14044495 -0.07918453 -0.03631323 0.034964323 -0.14511621 0.025606645 0.117607504 -0.10201951 -0.102555305 -0.10012552 0.015144008 -0.018883178 -0.02914482 0.01352808 -0.07749389 -0.06856108 0.16743346 -0.0359475 0.23832229 0.022690697 0.105718486 -0.06209533 -0.19942464 -0.059933916 0.008249293 -0.18147849 0.047969073 0.04949978 -0.020311836 0.21054535 0.09197111 0.038271815 0.008137247 -0.038720008 -0.013952431 -0.15987217 -0.0614521 0.028404783 -0.19739486 0.032344133 -0.09677452 0.10595936 0.06518321 -0.14134723 0.06276103 0.17111 0.10855565 0.023454107 -0.11476329 0.09398506 0.21196781 0.05780944 -0.14342883 -0.14355543 -0.046542376 -0.05263987 -0.069428645 -0.2285375 -0.108343236 -0.19480388 -0.10751896 0.023347031 -0.0026001183 -0.15076667 -0.08664098 -0.06684696 -0.025702443 0.055457536 -0.034729496 -0.005799234
-1.0,"パヨクは儲かるんだな。

グレタさん「帰りの列車は超満員」 ドイツ鉄道とツイッターで小競り合い　写真10枚　国際ニュース：AFPBB News https://t.co/rLEfjOstsF",儲かる グレタ さん 帰り 列車 満員 ドイツ 鉄道 ツイッター 小競り合い 写真 10 枚 国際 ニュース,0.0937056 -0.052920032 0.01896566 0.05152059 -0.09652981 0.03259475 0.16303241 0.012496851 0.06877467 -0.063830405 0.1567697 -0.08037505 -0.2242683 0.0872565 -0.01764168 -0.05082134 -0.07875106 -0.045515478 -0.03951934 -0.023906646 0.040972527 0.22476533 -0.058966883 -0.024649374 0.12161318 0.114789054 -0.212032 0.061727665 -0.039954964 -0.10188009 -0.038097724 -0.02624018 -0.097888775 -0.012879643 -0.060295667 -0.043339152 0.04465984 -0.010962888 -0.14869612 -0.04684528 -0.11213081 -0.086648166 -0.037375998 -0.05395483 -0.027404679 -0.0588569 0.12575611 -0.02566034 0.06190121 0.12513435 0.04907883 -0.009302648 -0.059253465 -0.05974083 -0.011993182 -0.15994729 0.04927769 0.013559202 0.022885302 0.21638143 0.097550325 0.105262436 -0.08382517 0.06951006 0.0015785259 -0.17846641 -0.026928611 0.002194934 -0.09359331 -0.009942261 -0.16832538 0.114195585 0.15898044 -0.1086027 0.11671711 0.15008482 0.068856165 -0.14826655 -0.039269324 0.04806102 0.11151903 0.2066576 -0.07885272 -0.16154912 0.024709398 -0.17731875 -0.06338925 -0.19256148 0.10256158 -0.07724859 0.013245752 0.018434668 -0.09418207 -0.04773417 0.029797709 0.10861852 -0.15155607 0.22153 0.071494445 0.030475
1.0,やっぱり、グレタさんじゃなくてトゥンベリ氏と書かないとダメだなと思った。,グレタ さん ない 氏 書く ない ダメだ 思う,0.05002987 -0.040130798 0.015236267 -0.099828996 -0.05990679 -0.021182563 0.111927696 -0.03674317 -0.09059526 0.0092057055 0.18282385 -0.08494897 -0.11584201 0.0016269597 -0.0754183 -0.10443943 -0.017458312 -0.0727158 -0.03616375 0.00949378 0.043361697 0.20014405 0.006641183 0.0043210173 0.15403664 -0.054837216 -0.10896879 -0.09404806 0.0062353546 -0.07521237 -0.10898705 -0.110147096 -0.041944902 0.0063165124 -0.12021977 0.0035051494 0.12440494 -0.063492246 -0.11047195 -0.07669815 -0.013574795 -0.046928834 -0.04643429 -0.0054644695 -0.06961114 -0.095061824 0.17616875 -0.046642512 0.22497605 0.06536 0.10244803 -0.024718555 -0.1905663 -0.09920565 0.016548553 -0.18507247 0.059122372 0.07207558 0.004550428 0.21718667 0.10574951 0.038966272 -0.016799752 -0.0036154513 -0.047658496 -0.20673566 -0.021600999 0.0336188 -0.16217883 0.020477992 -0.12549861 0.115194395 0.110980436 -0.13402286 0.062174723 0.15987262 0.07466588 -0.035128053 -0.09281598 0.10173108 0.21888852 0.09880861 -0.15833475 -0.1541838 -0.050357543 -0.0733909 -0.072916135 -0.23301014 -0.042915728 -0.16998145 -0.09171048 0.020061947 -0.019102631 -0.12848511 -0.06613429 -0.02324762 -0.06856852 0.10908582 -0.03980882 -0.0139586
-1.0,舞浜駅方面へ向かう朝の京葉線にもグレタさんを乗せて差し上げたい,舞浜 駅 方面 向かう 朝 京葉 線 グレタ さん 乗せる 差し上げる たい,0.10817291 -0.009174113 0.0025807675 -0.033830907 -0.016612863 0.030880062 0.15094268 -0.0026643863 -0.016310366 -0.050725043 0.19547243 -0.15944822 -0.17286514 0.06690709 -0.027118204 -0.0684371 -0.030901512 -0.10597739 -0.038849235 -0.013260645 0.0024085473 0.22941552 0.043296583 -0.02945588 0.15825072 0.017221477 -0.17401549 -0.04522382 -0.029720755 -0.08879278 -0.14088143 -0.041432247 -0.04324348 -0.01602731 -0.101832464 0.039776295 0.11360831 -0.059866186 -0.12999238 -0.09733463 -0.05127066 -0.07722772 -0.04056174 -0.054734904 -0.07646703 -0.07517636 0.16190769 -0.013055884 0.117275506 0.1116583 0.07674595 -0.020953937 -0.115368895 -0.12066915 -0.018930241 -0.14076132 0.0032227752 0.06813133 -0.023561362 0.23830348 0.07685637 0.084529035 -0.027067533 0.020579053 -0.018990772 -0.16118613 -0.06564811 -0.013480314 -0.17267723 0.005385049 -0.09212552 0.092654996 0.07838322 -0.099660836 0.087690264 0.17906703 0.08619389 -0.056999803 -0.07393395 0.06182433 0.17899379 0.11666815 -0.11300971 -0.21399474 -0.018299038 -0.17609528 -0.042635128 -0.2568314 0.030396229 -0.1285713 -0.030736826 -0.011838093 -0.08221489 -0.08680266 0.0035019713 0.018465431 -0.09803357 0.18274175 0.039505154 -0.00679918
-1.0,"この子を見るたび、子供が政治に利用されてかわいそうとしか思わない。理屈が破綻してるのは仕方ない、知識が乏しいのだから。

グレタさん「帰りは超満員電車」 ドイツ鉄道が応酬  https://t.co/7ZaOvXbG9t",子 見る たび 子供 政治 利用 する れる かわいそうだ 思う ない 理屈 破綻 する る の 仕方ない 知識 乏しい グレタ さん 帰り 満員 電車 ドイツ 鉄道 応酬,0.08699503 -0.04699714 -0.005923038 -0.058015317 -0.06437411 0.019283904 0.1451751 0.0068685277 -0.025726808 -0.032186836 0.20863657 -0.08232141 -0.17621806 0.04253859 -0.054540604 -0.08222245 -0.06785426 -0.061895233 -0.041574217 -0.016761055 0.018901406 0.24103591 -0.011025369 0.011207146 0.10515177 0.00782674 -0.13837071 -0.044667494 -0.0031139154 -0.08390227 -0.103034325 -0.049019065 -0.084978014 0.019121129 -0.12220531 -0.0037395128 0.10523053 -0.06909526 -0.13674158 -0.08641931 -0.056030076 -0.0502476 -0.022133142 -0.030345093 -0.07134116 -0.058726396 0.1625214 -0.027938122 0.1708301 0.07367356 0.09157396 -0.056185465 -0.1442986 -0.06762898 -0.017792875 -0.18537086 0.062239967 0.020985497 -0.011957358 0.24983697 0.09838507 0.097378336 -0.030740248 0.0065300628 0.015904566 -0.16728134 -0.054104004 0.006805245 -0.16808817 0.01881799 -0.13373254 0.11787791 0.11560041 -0.1277262 0.1094598 0.19260506 0.10334747 -0.050701536 -0.09225774 0.06876224 0.17183635 0.14614108 -0.11926396 -0.175194 -0.0010892475 -0.14461121 -0.085939236 -0.2390107 -0.009644914 -0.14005443 -0.051128853 0.010487395 -0.04952394 -0.10905312 -0.020877922 0.015236851 -0.08926041 0.13954872 0.03861312 0.006962759
-1.0,グレタさん朝の埼京線に池袋あたりから乗ったら死ぬんかな,グレタ さん 朝 埼京線 池袋 あたり 乗る 死ぬ,0.105278656 -0.006527332 0.0042179767 -0.043973293 -0.008238451 0.034600455 0.15699677 0.004641642 -0.000585521 -0.058990445 0.19589522 -0.15906072 -0.18351254 0.060359765 -0.022451201 -0.07493219 -0.028906716 -0.10829548 -0.036504745 -0.0056156907 0.0012334201 0.22776222 0.04182624 -0.041499615 0.15174651 0.015942456 -0.16234113 -0.049398556 -0.024616702 -0.08391356 -0.13169141 -0.023045382 -0.039347704 -0.017450769 -0.10284132 0.043095704 0.123893656 -0.062216878 -0.11658989 -0.08828011 -0.04584285 -0.061615966 -0.03744786 -0.0697694 -0.08668856 -0.07992012 0.17055184 -0.008395918 0.12386695 0.124735616 0.08258337 -0.011428314 -0.11663808 -0.12694 -0.03362988 -0.13407788 0.005285056 0.073661946 -0.029111238 0.2481426 0.07382333 0.09295176 -0.024320127 0.020363525 -0.014063603 -0.1618387 -0.06463802 -0.016390761 -0.17125802 0.012190242 -0.097887196 0.07852981 0.09076144 -0.09006481 0.09545812 0.17911604 0.08803476 -0.04940721 -0.066570185 0.068437405 0.18513006 0.12387896 -0.108462684 -0.19627526 -0.0032749616 -0.18533474 -0.049837247 -0.25678635 0.05953205 -0.105798334 -0.0105578005 -0.015922206 -0.06580809 -0.07542089 0.014173736 0.01358326 -0.094809875 0.17753124 0.04589571 -0.004854456
-1.0,"RT @_hopechan_: フィフィさん「弱者を矢面に立たせて、それに反論することをタブー化する、こうゆう構図って、健全な議論が成り立つとは思えない」

批判してる人はグレタさんの活動自体を批判している訳では無く、後ろに見え隠れする大人の影に向かって批判しているのだと思うよ…",フィフィ さん 弱者 矢面 立つ せる 反論 する こと タブー 化 する こうゆう 構図 健全だ 議論 成り立つ 思える ない 批判 する る 人 グレタ さん 活動 自体 批判 する いる 訳 無い 後ろ 見え隠れ する 大人 影 向かう 批判 する いる 思う,0.0485204 -0.041734915 -0.009079266 -0.14901736 -0.037088588 -0.033035066 0.06633375 -0.030693209 -0.16059111 0.025830094 0.17210856 -0.056362268 -0.052988473 -0.023695642 -0.11101564 -0.08999 -0.01012293 -0.037623625 -0.0463031 -0.0026855574 0.0046519428 0.17969969 0.04127995 0.0636575 0.08723971 -0.10682784 -0.04153949 -0.14712504 0.015274874 -0.06192435 -0.14043157 -0.10407058 -0.047459375 0.016758915 -0.14452535 0.01933703 0.10642442 -0.10250656 -0.10196374 -0.08313081 0.0011013491 -0.046889357 -0.013518915 0.036097854 -0.09058556 -0.06719244 0.1567308 -0.042669255 0.25261533 0.002890481 0.095405184 -0.073774815 -0.2093256 -0.07320973 0.024291268 -0.188102 0.049394563 0.035561774 -0.03551377 0.19511382 0.086543545 0.024594443 0.0055492693 -0.072356164 -0.007164636 -0.1542478 -0.046751875 0.024565265 -0.17594476 0.033380624 -0.08775289 0.10771563 0.045326263 -0.13286476 0.051189423 0.16864012 0.08790579 0.047417462 -0.13589326 0.08034449 0.19371918 0.049211495 -0.12912998 -0.14264217 -0.06051293 -0.045020763 -0.06022384 -0.22034292 -0.15369146 -0.21783575 -0.15396337 -0.007207676 -0.010916497 -0.16212562 -0.10734647 -0.056749217 -0.021252561 0.022450054 -0.050711934 -0.018762555
1.0,RT @pixy11616316: グレタ嬢は子どもだからいい大人が批判すんなとかツイート見て思うことあるんだけどさ、まず子ども言うても16歳やん。少し法学の話混ぜるけど、刑法で有責性を問われないのは14歳未満の子どもと心神喪失者だけであって、15過ぎると責任を問われるのよ。だ…,グレタ 嬢 子ども いい 大人 批判 する ツイート 見る 思う こと ある 子ども 言う る 16 歳 やん 法学 話 混ぜる 刑法 有 責 性 問う れる ない の 14 歳 未満 子ども 心神 喪失 者 15 過ぎる 責任 問う れる,0.055493664 -0.043756936 0.0042193034 -0.13037075 -0.061897423 -0.039870963 0.06507798 -0.038161688 -0.14676404 0.025876626 0.17962165 -0.05877118 -0.07638402 -0.011908285 -0.09900169 -0.09181167 -0.012732446 -0.03855905 -0.045405533 0.0029615134 0.023504058 0.18683432 0.015820274 0.050023753 0.120885044 -0.091877386 -0.071183965 -0.122269616 0.011242426 -0.073988065 -0.1292559 -0.1083233 -0.035470918 0.018257858 -0.1433013 0.0065577533 0.10475427 -0.08701519 -0.11437626 -0.084742464 -0.0047301585 -0.050196007 -0.026173396 0.03271121 -0.08372645 -0.07777133 0.16859297 -0.05467189 0.2402612 0.011926965 0.08646249 -0.072624564 -0.21006641 -0.074664764 0.029021516 -0.19351287 0.070614435 0.033438895 -0.020519063 0.20248252 0.0852962 0.035791166 -0.006417908 -0.043607377 -0.026284913 -0.16416745 -0.035545748 0.034696635 -0.17572181 0.02109279 -0.10645505 0.10928607 0.05529408 -0.14240143 0.046990197 0.16093278 0.09011422 0.007304911 -0.125986 0.08249952 0.19290008 0.06312379 -0.1500368 -0.15510763 -0.06638292 -0.062813886 -0.06556261 -0.21339624 -0.13347603 -0.20681669 -0.14422913 0.001103824 -0.038121663 -0.15569545 -0.09813625 -0.043144476 -0.040137373 0.061221644 -0.04683444 -0.015204063
-1.0,"@vG2AZlCr4F3hx6Y   後ろ楯があれだから、グレタさんもあれだね。
私利私欲の為に、他の真剣に温暖化問題えお考えてる人達の足を引っ張らないでほしい…",後ろ 楯 グレタ さん 私利 私欲 為 真剣だ 温暖だ 化 問題 える 考える る 人 達 足 引っ張る ほしい,0.03316235 -0.017788963 -0.007473739 -0.14907113 -0.0023189648 -0.027480623 0.067363106 -0.061514232 -0.17030881 0.03239634 0.16016375 -0.10154441 0.014884546 -0.038082395 -0.09111673 -0.08831887 0.051480338 -0.09494628 -0.051208235 0.029852612 0.03971872 0.12893519 0.1013824 0.03653983 0.16252348 -0.12560706 -0.0572745 -0.16103911 0.011588905 -0.060181793 -0.16223952 -0.1462773 -0.00792338 -0.0012348772 -0.10038083 0.039978493 0.13499765 -0.0760716 -0.06233173 -0.08159794 0.04831535 -0.042329144 -0.048718918 0.029725295 -0.060039856 -0.10309745 0.17117746 -0.04636849 0.2250494 0.019519787 0.084851116 0.0025183882 -0.20148282 -0.102136314 0.050228234 -0.15178648 -0.00544157 0.1028237 -0.021608992 0.16581175 0.10395906 -0.029685948 0.0041875066 -0.048321597 -0.07304815 -0.18132427 -0.025649685 0.019512117 -0.16082127 0.019894581 -0.042032823 0.08685408 0.03668517 -0.102140516 0.026959525 0.1278156 0.037863493 0.055576306 -0.102142386 0.11573488 0.23603128 -0.0052462495 -0.17130442 -0.14295937 -0.093992434 -0.0011014027 -0.0019183645 -0.2211445 -0.12725529 -0.19624019 -0.13447455 -0.0007383357 0.008623367 -0.17378405 -0.1030727 -0.079244874 -0.0048426986 0.042914677 -0.103351355 -0.03119468
-1.0,グレタさんが超満員の列車で帰ったって画像見て「何や、ガラガラやん」と思った俺は訓練された日本の企業戦士。,グレタ さん 満員 列車 帰る 画像 見る 何 ガラガラだ 思う 俺 訓練 する れる 日本 企業 戦士,0.0901345 -0.048295777 -0.006883921 -0.047941305 -0.065823086 0.021914694 0.14894336 -0.004782369 -0.01295432 -0.03734136 0.20353079 -0.09615521 -0.17554204 0.046743095 -0.046264064 -0.081863195 -0.05796121 -0.07786581 -0.04740411 -0.010980555 0.031379595 0.23552337 -0.007783072 -0.0029545627 0.11909835 0.017366596 -0.15368782 -0.040551383 -0.0039797476 -0.09106501 -0.09142946 -0.0480977 -0.08310129 0.008488566 -0.11614336 -0.0015245378 0.10564483 -0.059027284 -0.13296157 -0.08208699 -0.0563151 -0.052173644 -0.03534602 -0.0354115 -0.06289393 -0.07654867 0.16195954 -0.028170442 0.1640583 0.090266 0.084729 -0.035087805 -0.14186022 -0.069779046 -0.012301374 -0.18228556 0.051979836 0.041843284 -0.009993867 0.24579613 0.11024848 0.091683 -0.04582707 0.016251186 0.0046671866 -0.18654023 -0.04699573 0.010364255 -0.16348799 0.01527102 -0.14014241 0.10998537 0.12946062 -0.1231294 0.10899576 0.18359132 0.09414018 -0.05791935 -0.074103884 0.085592076 0.1781243 0.14502159 -0.111607864 -0.16670138 -0.004638863 -0.13869788 -0.076028794 -0.24536873 0.016801585 -0.13448358 -0.036081158 0.023394825 -0.043638285 -0.10455511 -0.014594635 0.025575276 -0.09330862 0.1544727 0.034943614 0.014631087
1.0,"大人たちがグレタさんに、言葉に気を付けろ、的なことを言ってるのは興味深いことで。

むかつかせる言い方をする子供に、もっと私たち大人の心に波を立てないようなコミュニケーションのスキルを獲得してください、とお願いしている関係でもあるんじゃないかな。

これからいい関係性になると良いね。",大人 たち グレタ さん 言葉 気 付ける 的だ こと 言う る の 興味深い こと むかつく せる 言い 方 する 子供 私 たち 大人 心 波 立てる ない コミュニケーション スキル 獲得 する くださる 願う する いる 関係 ある ない いい 関係 性 なる 良い,0.05335386 -0.016060753 -0.014369138 -0.14623329 -0.03408287 -0.021912782 0.061921537 -0.03273783 -0.14726548 0.024974927 0.17398526 -0.06678226 -0.0664746 -0.012794045 -0.067684636 -0.095612116 -0.00709904 -0.07725087 -0.035596397 0.020038346 0.00776737 0.16454042 0.05053886 0.045919314 0.1146338 -0.12558377 -0.057223853 -0.15012029 0.03192863 -0.05902336 -0.15116124 -0.0991664 -0.014049977 0.032422677 -0.15549396 0.041164156 0.12307646 -0.111537784 -0.09351844 -0.10480993 0.0270631 -0.025272885 -0.028860372 0.014978692 -0.085011125 -0.07218747 0.1711649 -0.035697225 0.24008721 0.007139851 0.09643226 -0.058469906 -0.20783773 -0.075207785 0.021120023 -0.16532727 0.047727577 0.053075284 -0.021103924 0.19321802 0.071002774 0.017842278 0.02855576 -0.049660936 -0.02128433 -0.14646693 -0.05578013 0.024400122 -0.1935606 0.027111389 -0.07219087 0.10900277 0.018870745 -0.1417779 0.039195847 0.1656907 0.100023374 0.0381394 -0.11565078 0.07682772 0.2114003 0.028123451 -0.16078071 -0.15607524 -0.06283328 -0.04430234 -0.062577024 -0.2200467 -0.14862014 -0.20345311 -0.13253851 0.013986991 -0.008710068 -0.15659533 -0.09796095 -0.08664409 -0.02175441 0.040927067 -0.053721298 -0.023948379
-1.0,@shoetsusato ほとんどの反撃は、グレタさんの背後にあるものでは？,反撃 グレタ さん 背後 ある もの,0.051868808 -0.032883823 0.010857783 -0.08873837 -0.052868854 -0.013885142 0.10776335 -0.037868124 -0.09695385 -0.004709249 0.18262722 -0.08420249 -0.09285767 0.008395886 -0.07484189 -0.09958832 -0.0062425174 -0.081903465 -0.03539584 0.01605257 0.051245756 0.18379344 0.025861423 0.009689612 0.16970336 -0.05056308 -0.11975439 -0.09705034 0.0061393413 -0.07656359 -0.120072775 -0.121130526 -0.04424925 -0.002657817 -0.118264295 0.009845016 0.14673716 -0.060979705 -0.107166514 -0.080665775 -0.004557015 -0.059415914 -0.04811548 -0.009400545 -0.06635001 -0.108373605 0.18296959 -0.05079257 0.2156204 0.06316998 0.090027034 -0.012577162 -0.18986909 -0.10625141 0.026781883 -0.17453524 0.05170385 0.0745445 -0.006721078 0.21603571 0.10766524 0.031772863 -0.018258903 -0.0071673673 -0.049365062 -0.20084834 -0.019869395 0.015410317 -0.1612685 0.014393829 -0.11131572 0.112086885 0.092788674 -0.124135286 0.06103894 0.1565952 0.06420835 -0.019926768 -0.08933759 0.105838306 0.22246915 0.08092331 -0.17121251 -0.1769207 -0.0532253 -0.07493302 -0.0596201 -0.2346441 -0.05786524 -0.16912796 -0.09820205 0.01465707 -0.024655055 -0.13849334 -0.057718545 -0.022984289 -0.06840917 0.11488282 -0.04313382 -0.021954684
