label,text,wakati_text,vector
1.0,@kei_Houdini @afpbbcom グレタさん、いいよね。,グレタ さん いい,0.048964545 -0.015125199 -0.026126148 -0.09462057 0.0057417424 0.09318752 0.1068813 -0.047599863 -0.24067658 -0.03944529 0.018241668 -0.14068551 0.16996433 0.117800295 -0.07273312 -0.11966144 0.018635562 0.035798762 -0.008366726 0.03194231 0.17694898 0.044275697 -0.03744982 0.01246118 0.05532757 -0.007042133 0.06860162 0.16750036 -0.04013113 0.018818377 0.046691626 -0.058115102 0.13597898 -0.14174218 0.033623073 0.04691997 -0.07226466 0.20076624 -0.041527536 0.22155385 -0.11679589 -0.08643754 -0.049987987 0.13037466 -0.1438263 -0.08254222 0.050161567 0.03752868 -0.033303566 0.17267689 -0.16425078 -0.040280312 -0.083736524 0.18320286 0.03047465 -0.14870884 -0.19047397 -0.12837783 -0.12024656 0.022079637 -0.0015739907 -0.05416897 -0.19370425 -0.104113504 -0.012046408 0.093570165 -0.05903906 0.038085416 0.027770372 0.05665596 0.043528844 -0.038446277 -0.15942332 -0.09063005 -0.07322519 0.09752135 -0.068177 -0.058916733 -0.06142645 0.086663485 -0.2208793 -0.13590854 -0.099237785 -0.05965461 -0.030982105 -0.049161814 0.06845674 0.0597296 -0.036040492 -0.0040526176 -0.08025213 -0.0866443 0.012698935 0.18167493 -0.04813626 0.11405924 -0.027040536 -0.07497252 0.18641585 0.06099111
1.0,俺はグレタさん好きやで。面白いから。,俺 グレタ さん 好きだ 面白い,0.048403528 -0.017790081 -0.024964936 -0.09520637 0.007197485 0.09689123 0.10681835 -0.048579648 -0.23805396 -0.039226934 0.020743087 -0.14644514 0.16690464 0.118322484 -0.07158384 -0.11946593 0.023562009 0.03049064 -0.0064526647 0.02905572 0.1766226 0.045210015 -0.03730351 0.012482439 0.053176094 -0.0070378673 0.073080026 0.16676709 -0.04316087 0.018356655 0.05133568 -0.05569356 0.13867229 -0.14507467 0.036047302 0.04815998 -0.073923334 0.1985092 -0.04158118 0.22342333 -0.11471494 -0.089562155 -0.052000385 0.1303739 -0.14681646 -0.08057025 0.051883806 0.038070653 -0.03643712 0.1707278 -0.15991361 -0.038501196 -0.08379054 0.18651435 0.028498117 -0.15106432 -0.19040371 -0.12626827 -0.11639818 0.025731547 -0.0027508098 -0.055530537 -0.19514777 -0.10476365 -0.0131238215 0.09557929 -0.061882008 0.03358841 0.029429968 0.0556967 0.043283846 -0.04099782 -0.16245288 -0.08748393 -0.07175158 0.09323108 -0.0664423 -0.061077815 -0.0604127 0.086088866 -0.21787122 -0.13475238 -0.10148559 -0.058717817 -0.029932434 -0.050705884 0.064286925 0.06185638 -0.036953162 -0.003017584 -0.077890985 -0.08541199 0.00902671 0.17830624 -0.05092662 0.11249672 -0.030931793 -0.07368953 0.18714437 0.06341193
-1.0,グレタさんのプロがとったであろう写真を見て、インフルエンサーがこの写真は16歳が自撮りしただけで、プロのものじゃない！っていうのは流石に無理がありすぎる...egs投資...高騰...大儲けって感じだね...。,グレタ さん プロ とる 写真 見る 写真 16 歳 自 撮り する プロ もの ない いう の 無理 ある すぎる 投資 高騰 大儲け 感じ,0.046421975 -0.019434232 -0.027022922 -0.09679785 0.0100168595 0.09364871 0.1078629 -0.048772115 -0.2454618 -0.04605612 0.015336769 -0.14386998 0.16597244 0.115600064 -0.06796657 -0.12750368 0.019681463 0.034058236 -0.005730418 0.02484506 0.1771735 0.037717085 -0.033536907 0.010722678 0.054437462 -0.008542889 0.071746774 0.16708887 -0.03999541 0.019572468 0.048382726 -0.056904636 0.13224958 -0.14003721 0.03579207 0.04856434 -0.072234385 0.19874918 -0.043955382 0.21939017 -0.117708184 -0.088564105 -0.04931929 0.13419858 -0.14415097 -0.079488866 0.056468673 0.03993078 -0.03153144 0.16829033 -0.16524455 -0.04114246 -0.08720109 0.18512642 0.032654703 -0.1465608 -0.19340955 -0.13123627 -0.11577369 0.021790532 -0.00069023005 -0.055999015 -0.19356786 -0.10506543 -0.01049594 0.09036484 -0.06198458 0.041441783 0.025380988 0.061565794 0.04201352 -0.041552987 -0.1611104 -0.09377936 -0.07349061 0.09880208 -0.062825374 -0.06088942 -0.06191908 0.088301815 -0.21963453 -0.13665332 -0.09783597 -0.055479206 -0.030371672 -0.049217388 0.06919103 0.056639813 -0.03775993 -0.0021514648 -0.077066876 -0.083468094 0.009026895 0.17975523 -0.05188215 0.110667594 -0.026279531 -0.07781912 0.18243489 0.05898375
1.0,"汚い大人達が揚げ足ばっか
とるんじゃないよ。
みっともない。
グレタさん叩かないであげてよ。",汚い 大人 達 揚げ足 とる ない みっともない グレタ さん 叩く あげる,0.050148346 -0.019175401 -0.024120932 -0.09540408 0.004065182 0.09268077 0.108971305 -0.04810049 -0.2409785 -0.042573325 0.016755592 -0.14151803 0.16705184 0.11176902 -0.07208992 -0.12531935 0.020392222 0.034826927 -0.009094145 0.027507167 0.17810918 0.039749216 -0.033387225 0.008141192 0.05570198 -0.008090547 0.07038108 0.16864513 -0.042276263 0.019545017 0.047355995 -0.05886117 0.1331368 -0.14037907 0.03777399 0.04566217 -0.073409796 0.19773078 -0.04411886 0.21753 -0.1170804 -0.08618472 -0.046567284 0.13429222 -0.14501348 -0.083570324 0.050706197 0.035825107 -0.030750478 0.17354013 -0.16387857 -0.03481053 -0.085982196 0.18545163 0.02831124 -0.1481011 -0.19443977 -0.12832195 -0.11265602 0.022457292 -0.0029165535 -0.055444542 -0.1958372 -0.10430044 -0.0095216455 0.09559576 -0.062018648 0.040413562 0.02586532 0.06335597 0.045498103 -0.03820411 -0.16153674 -0.09008923 -0.077901945 0.09584242 -0.061954454 -0.061425876 -0.05923615 0.0827877 -0.22068286 -0.1336575 -0.10022285 -0.058900584 -0.03318561 -0.048902962 0.071557276 0.06266659 -0.03361047 -0.0036047678 -0.07441542 -0.08357708 0.010557788 0.18035777 -0.046485167 0.11491178 -0.025460515 -0.07785035 0.18786876 0.061370667
-1.0,"グレタが身に着けてる服や小物、旅行バッグ類に化学繊維が大量に使われてるように見えるんだが、そのへんはどう言い訳するのかな？

グレタさん「帰りの列車は超満員」  ドイツ鉄道とツイッターで小競り合い https://t.co/V3Mn0aTQKt @afpbbcomさんから",グレタ 身 着ける る 服 小物 旅行 バッグ 類 化学 繊維 大量だ 使う れる る 見える そのへん 言い訳 する グレタ さん 帰り 列車 満員 ドイツ 鉄道 ツイッター 小競り合い さん,0.0486138 -0.020175781 -0.026645504 -0.09535952 0.005789216 0.09343895 0.10919894 -0.05017622 -0.24050422 -0.0412026 0.016206983 -0.14349075 0.16451128 0.11680115 -0.07186196 -0.121281825 0.017832024 0.038276758 -0.006163545 0.028096773 0.17829624 0.04036165 -0.034516066 0.007896157 0.054194003 -0.0072173085 0.067219965 0.16989875 -0.040872235 0.019844176 0.04505187 -0.057970803 0.1356065 -0.14175893 0.034914672 0.044639748 -0.070331775 0.1985349 -0.04179089 0.22128119 -0.11557656 -0.086671546 -0.049131345 0.13222657 -0.14562234 -0.081541866 0.052350245 0.03650569 -0.027297003 0.17030725 -0.16274554 -0.038669903 -0.08875388 0.18494338 0.027629282 -0.14677368 -0.19566022 -0.12668344 -0.11419058 0.021666294 0.00064007094 -0.054160334 -0.19137207 -0.10004808 -0.013494438 0.09613767 -0.061450023 0.03726043 0.028317343 0.057479672 0.042683795 -0.040722206 -0.16103052 -0.08998488 -0.07413516 0.099339746 -0.069298424 -0.06071687 -0.062410966 0.08662534 -0.22335207 -0.13721676 -0.1006286 -0.05824233 -0.03112072 -0.049221884 0.066292115 0.06268996 -0.038243063 -0.0049759788 -0.07505622 -0.08227555 0.011704845 0.18226318 -0.054613236 0.11364606 -0.02492095 -0.07840033 0.18444969 0.061695263
-1.0,噓つきグレタさん。,つき グレタ さん,0.046373732 -0.016605416 -0.026211424 -0.093323514 0.0046806675 0.09066685 0.10689152 -0.049084786 -0.24027926 -0.041007023 0.016866682 -0.14335132 0.16849865 0.119819246 -0.07269699 -0.119851016 0.01879197 0.033309575 -0.0061747506 0.03142523 0.17823459 0.043304645 -0.037544012 0.011408032 0.052659053 -0.007918302 0.067902125 0.16526915 -0.040882334 0.01956278 0.04626495 -0.05694838 0.13556191 -0.14372467 0.036467876 0.044192653 -0.07400033 0.20110567 -0.044107273 0.22233836 -0.11522931 -0.086768664 -0.048567813 0.13096394 -0.14700538 -0.08240345 0.05048112 0.038306456 -0.03149765 0.17233883 -0.16260189 -0.03852782 -0.08505351 0.18348522 0.028506707 -0.14677246 -0.191795 -0.12852259 -0.11937846 0.02090116 -0.003031391 -0.056244172 -0.19440503 -0.10390638 -0.012592609 0.094515346 -0.05822106 0.03745494 0.028203748 0.05747217 0.04342359 -0.03964999 -0.16159514 -0.08841288 -0.07512136 0.0983065 -0.066825315 -0.058812957 -0.06106095 0.08431822 -0.21909997 -0.13595797 -0.09658785 -0.06011005 -0.032952793 -0.05182257 0.06813558 0.060231812 -0.033570644 -0.0022364084 -0.07935258 -0.0855406 0.010626857 0.18248597 -0.049150147 0.11472415 -0.026064282 -0.07656438 0.18552512 0.06321095
-1.0,グレタさんただのクソガキやん,グレタ さん クソガキ やん,0.04338681 -0.017564023 -0.02703731 -0.089166395 0.0038314962 0.089352414 0.106849164 -0.04913291 -0.24052131 -0.041611917 0.014772785 -0.14448053 0.17301287 0.11694365 -0.07594013 -0.122155756 0.020338664 0.038153496 -0.004733638 0.032017626 0.1774875 0.041274548 -0.036382213 0.013699146 0.05461899 -0.0071051554 0.06582736 0.1625782 -0.04509931 0.019166278 0.04433622 -0.053660978 0.13733311 -0.14388587 0.040376347 0.04829639 -0.073553145 0.19991013 -0.044781342 0.22465652 -0.11690435 -0.0858215 -0.05127793 0.13385953 -0.14520304 -0.0850309 0.048573807 0.038288318 -0.028496731 0.17181158 -0.16387424 -0.040956374 -0.08255378 0.18385619 0.032953646 -0.14384258 -0.19265632 -0.13061504 -0.11917558 0.016149074 -0.002691781 -0.054731682 -0.19295596 -0.10648934 -0.016281715 0.096053414 -0.062291097 0.03778442 0.029309537 0.056225806 0.046349782 -0.04393887 -0.16220614 -0.087309584 -0.070596606 0.09964028 -0.06708514 -0.05613896 -0.064909436 0.08021108 -0.2196483 -0.13892165 -0.09692003 -0.05838443 -0.028142886 -0.050749414 0.069268845 0.06162088 -0.031206531 -3.801228e-05 -0.07730019 -0.08263969 0.006652125 0.17827202 -0.04869662 0.112676755 -0.027855122 -0.076472156 0.18269949 0.06363817
1.0,グレタさん嘘ばらされてキュートじゃないか https://t.co/UkYK8mVYMn,グレタ さん 嘘 ばらす れる キュートだ ない,0.048696138 -0.019926507 -0.025479227 -0.09541918 0.0064896694 0.092617705 0.10927662 -0.049678594 -0.24190259 -0.04167173 0.01639583 -0.14092447 0.166418 0.11860002 -0.07151481 -0.12027208 0.020766705 0.033740994 -0.0066873883 0.029548716 0.17837933 0.0409943 -0.032629423 0.008482599 0.054385502 -0.0074500116 0.06873638 0.16738944 -0.041814804 0.018688977 0.046701446 -0.059342097 0.13219209 -0.14100683 0.035665937 0.04620643 -0.070711166 0.19711293 -0.04341165 0.22114466 -0.11737885 -0.08630507 -0.047150407 0.13207379 -0.14453973 -0.080794245 0.052227534 0.037547573 -0.032185197 0.17109346 -0.16274212 -0.03604986 -0.08854705 0.18656573 0.029013071 -0.14613241 -0.19440575 -0.12828846 -0.11531867 0.023433926 -0.0019629097 -0.056561653 -0.19203267 -0.101567306 -0.013517334 0.09468638 -0.06218012 0.037873458 0.027976232 0.05992178 0.042677306 -0.04179849 -0.16156211 -0.08865663 -0.07676402 0.096814916 -0.06618978 -0.059868786 -0.061801895 0.08740289 -0.21991631 -0.1380594 -0.09889108 -0.05716228 -0.031322088 -0.05012589 0.06702345 0.06296834 -0.036225084 -0.004970103 -0.08100472 -0.08355131 0.011217273 0.18256079 -0.05022081 0.11543179 -0.027764201 -0.076237686 0.18621399 0.06205639
-1.0,"グレタさんってきちんとなんで嘘をついたのか説明しましたっけ？
まさかおサヨお得意の逆ギレでなんとかしようとしてます？",グレタ さん 嘘 つく 説明 する ます サヨ 得意だ 逆だ する する ます,0.04850599 -0.018968567 -0.024454702 -0.09331964 0.0069230422 0.09019221 0.10768601 -0.04947695 -0.24552809 -0.043383088 0.017704945 -0.14250062 0.16837415 0.11907327 -0.07000648 -0.12243824 0.019006439 0.035438184 -0.0058599254 0.028492115 0.17608105 0.03670056 -0.033194076 0.008312089 0.055438604 -0.009352126 0.07049816 0.16457175 -0.03946437 0.018214956 0.043008495 -0.056876197 0.13258433 -0.14156234 0.03539422 0.04986151 -0.07115914 0.19854894 -0.042148728 0.22400574 -0.12155971 -0.083220296 -0.05076218 0.13277262 -0.14281926 -0.08143482 0.056619372 0.03883952 -0.032588206 0.16949591 -0.16376257 -0.03847559 -0.085226804 0.18547478 0.029712016 -0.14739218 -0.19347894 -0.13091236 -0.11191184 0.019440811 -0.0015797011 -0.05628451 -0.19120465 -0.10257341 -0.011959722 0.09235012 -0.060735725 0.035302542 0.027602697 0.0591343 0.04255569 -0.044240274 -0.1623757 -0.08929023 -0.071568295 0.10074724 -0.065898165 -0.05915178 -0.06318876 0.08882741 -0.22028731 -0.13735783 -0.10280763 -0.058382593 -0.030038415 -0.048464753 0.070530355 0.063100435 -0.037891313 -0.0051168837 -0.078243375 -0.08122333 0.010745368 0.18024611 -0.0510117 0.11729386 -0.028841207 -0.07678517 0.18130645 0.059540037
-1.0,グレタさん、一番の二酸化炭素排出国である中国は批判しなかった時点でお察し下さいなのか？と感じた。,グレタ さん 二 酸化 炭素 排出 国 中国 批判 する ない 時点 察する 下さる 感じる,0.04810142 -0.019147502 -0.02580566 -0.09500619 0.008290683 0.09360617 0.109280236 -0.052989207 -0.2405611 -0.04403578 0.015428711 -0.14299998 0.16998126 0.11554462 -0.070138134 -0.12406785 0.019181324 0.038768176 -0.0070434627 0.03022716 0.17795381 0.040756922 -0.0342107 0.008153162 0.055465028 -0.0074906456 0.071463235 0.16839667 -0.03872627 0.019087547 0.043836813 -0.058360897 0.13323654 -0.13841653 0.036429808 0.048040263 -0.07111195 0.19870876 -0.040508598 0.22314331 -0.11627401 -0.08673182 -0.04776199 0.13336962 -0.1463677 -0.08073546 0.055092305 0.03958752 -0.030772885 0.17103465 -0.16198766 -0.03701557 -0.08569045 0.18843766 0.0290685 -0.14670978 -0.19446398 -0.13014594 -0.11483486 0.023552848 -0.002796915 -0.05611255 -0.19281557 -0.10158524 -0.011922628 0.09289795 -0.06307233 0.04156305 0.02884282 0.060728386 0.041174877 -0.043300033 -0.15995947 -0.09009698 -0.07581091 0.100704975 -0.06361854 -0.05850722 -0.058599602 0.08712486 -0.22120132 -0.13684474 -0.10219569 -0.05645149 -0.03204734 -0.046904735 0.06526373 0.06032084 -0.03757765 -0.00666304 -0.076511964 -0.08180862 0.010170014 0.17848413 -0.046121664 0.11338352 -0.025759596 -0.075296596 0.1831922 0.059513666
1.0,"グレタさんみたいな人って出る杭だから人間が悪意を持って全力で落としに行く対象になりやすいんだよな

それでもドイツ鉄道は大人気ない
ドイツってそういうのないと思ってたのになんかガッカリ…",グレタ さん 人 出る 杭 人間 悪意 持つ 全力 落とす 行く 対象 なる やすい ドイツ 鉄道 大人気ない ドイツ ない 思う る,0.049038567 -0.016938748 -0.024475807 -0.096086085 0.006094762 0.091957256 0.109951034 -0.047877435 -0.24195574 -0.04341603 0.014809342 -0.1416168 0.16644187 0.11425131 -0.06933864 -0.12335789 0.015914269 0.037807416 -0.00653983 0.02636254 0.17726508 0.03791253 -0.032575242 0.007834209 0.056250483 -0.0068043615 0.07023722 0.16920722 -0.04240576 0.018139077 0.04644175 -0.058602635 0.13558076 -0.14212692 0.0345613 0.047903948 -0.070664585 0.19508609 -0.0405534 0.22169644 -0.116465144 -0.083958514 -0.048896767 0.13295338 -0.14668104 -0.08075434 0.054421686 0.03762967 -0.031605117 0.17017485 -0.16106339 -0.038071625 -0.08989134 0.18601702 0.028721688 -0.14709033 -0.1932909 -0.12947135 -0.11726882 0.019604225 -0.00090497587 -0.056126285 -0.19079635 -0.10101652 -0.012640746 0.09529134 -0.0640394 0.035524182 0.029163206 0.06243632 0.042426307 -0.042004373 -0.16172339 -0.08915432 -0.07261479 0.09928149 -0.06926298 -0.05960663 -0.06346454 0.08453493 -0.22336988 -0.1342008 -0.10107208 -0.060425173 -0.031573217 -0.051211186 0.068566784 0.06422723 -0.03925223 -0.0045576063 -0.076570004 -0.08224658 0.01217938 0.1800198 -0.051985484 0.11643172 -0.024644522 -0.078185536 0.18304266 0.059834477
-1.0,"RT @g0Bzwq8BCek5s7M: @shiikazuo グレタさんの最大の敵は日本の８倍のCO2を排出する環境後進国中共の政府だと思います。
日本共産党さんと同じですね(^^)/",グレタ さん 最大だ 敵 日本 ８ 倍 2 排出 する 環境 後進 国 中 共 政府 思う ます 日本 共産党 さん 同じだ ね,0.047433414 -0.020158865 -0.023405671 -0.09367686 0.00762206 0.093925916 0.107928485 -0.052287847 -0.2418064 -0.042321507 0.01578478 -0.14252853 0.16888219 0.11879116 -0.06940506 -0.12329189 0.016599974 0.037166752 -0.0078946045 0.028738374 0.17784809 0.038890228 -0.034814622 0.005194263 0.05541956 -0.008574589 0.070855066 0.16526507 -0.041173015 0.016938208 0.04616986 -0.055563454 0.13208592 -0.14118436 0.037076715 0.049327526 -0.07080171 0.19979 -0.042749446 0.22404903 -0.11927945 -0.08579409 -0.047896773 0.1319943 -0.14395864 -0.07886449 0.056664087 0.04033254 -0.030302413 0.17107537 -0.16058648 -0.039948568 -0.08807996 0.18756075 0.027780075 -0.1474609 -0.1922763 -0.12872522 -0.11544581 0.022810673 -0.0019970757 -0.060348876 -0.19035682 -0.1038088 -0.013587901 0.092294484 -0.061343733 0.039399657 0.029539283 0.058425397 0.0449976 -0.04571424 -0.15968513 -0.08996474 -0.07436828 0.09669528 -0.066625625 -0.059464954 -0.060617704 0.08766042 -0.22241738 -0.1336639 -0.100218296 -0.056288943 -0.029309338 -0.051498514 0.06835433 0.061015353 -0.037267055 -0.0038719613 -0.08029622 -0.082469024 0.0073135267 0.18046984 -0.0500413 0.113548815 -0.027868165 -0.07457508 0.1845956 0.06010675
-1.0,"@mikioshimoji グレタさんはただのお花畑🌼なだけ。
ただ演説するだけなら誰でも出来るんだよなー

大人に説教するぐらいなら、勉強して新エネルギー開発してよ",グレタ さん お花畑 演説 する 誰 出来る 大人 説教 する ぐらい 勉強 する エネルギー 開発 する,0.046065133 -0.02069284 -0.025090626 -0.09364968 0.008349051 0.09212958 0.11018133 -0.047552507 -0.24368034 -0.04513459 0.017646736 -0.14167562 0.16732308 0.115491614 -0.06987862 -0.12246796 0.017734688 0.034048405 -0.006035728 0.02767478 0.17702387 0.037614096 -0.034653705 0.008233392 0.0557809 -0.008836867 0.071236335 0.16651551 -0.04020122 0.020528553 0.04375682 -0.056354526 0.13446559 -0.1410915 0.03438791 0.051465254 -0.069940746 0.2002785 -0.040940534 0.22348323 -0.120049514 -0.08460638 -0.050506137 0.1324498 -0.14286162 -0.08151985 0.056763195 0.037932303 -0.033521686 0.17313552 -0.16430777 -0.03993186 -0.087007366 0.18772344 0.029023506 -0.14691392 -0.19429076 -0.12908141 -0.1132999 0.018473145 -0.0013650693 -0.05504766 -0.19253545 -0.10423979 -0.010210492 0.0920414 -0.060764227 0.037028626 0.028365256 0.060489126 0.041681655 -0.043226525 -0.162674 -0.09101018 -0.07324577 0.100415654 -0.0666658 -0.058646582 -0.061068207 0.08734277 -0.2191422 -0.13688496 -0.100457974 -0.054334518 -0.029968364 -0.048757084 0.06961275 0.06163773 -0.03804709 -0.0030438525 -0.07666643 -0.08084089 0.012113111 0.17829327 -0.050860144 0.113759525 -0.028003467 -0.07771713 0.18144126 0.058324955
-1.0,RT @liverave: @mikioshimoji 僕も中国に文句を全く言わないグレタさんは本当に凄い人だと思います,僕 中国 文句 言う ない グレタ さん 本当だ 凄い 人 思う ます,0.047302056 -0.017576063 -0.023411175 -0.09709756 0.0065811346 0.09134593 0.10949709 -0.049329594 -0.24418658 -0.043430444 0.014748076 -0.1408556 0.16814043 0.11996407 -0.07171744 -0.121776134 0.01934361 0.03479982 -0.0076118433 0.028193438 0.17828709 0.039553337 -0.03129733 0.0071367123 0.0551741 -0.007859762 0.06976351 0.16483982 -0.0413404 0.016838916 0.046469904 -0.057240974 0.13277918 -0.14086013 0.0349812 0.049425483 -0.072639585 0.19838537 -0.041848682 0.22041969 -0.11757936 -0.08885484 -0.047237642 0.1317891 -0.14320785 -0.08219553 0.055360135 0.036756087 -0.03218954 0.17014919 -0.16232252 -0.036542278 -0.08906253 0.18684097 0.028057981 -0.14800219 -0.19423537 -0.12848891 -0.11596133 0.019729674 -0.002591984 -0.05764177 -0.19101615 -0.10535952 -0.011849744 0.09321045 -0.06399503 0.037173413 0.02825496 0.058336917 0.045665774 -0.044159025 -0.16123411 -0.088219136 -0.069804326 0.0979662 -0.06692534 -0.058592625 -0.061561387 0.08712271 -0.22260621 -0.13720739 -0.100488745 -0.05612361 -0.031778313 -0.048239335 0.06847689 0.062458023 -0.035650935 -0.0039203586 -0.079037465 -0.084258035 0.01032809 0.17838809 -0.048755415 0.11710601 -0.026295733 -0.07456251 0.18319681 0.06051635
1.0,"茂木健一郎氏「なぜいい年した男の人がグレタさんに反発？攻撃している男たちこそ彼女を見習うべき」 https://t.co/f4ZvE7PaGi
こんな奴が脳科学者とか 学問を疑っちゃう人が出て来るから 引っ込んでた方が良いよ",茂木 健一郎 氏 いい 年 する 男 人 グレタ さん 反発 攻撃 する いる 男 たち 彼女 見習う 奴 脳 科学 者 学問 疑う う 人 出る 来る 引っ込む 良い,0.048871823 -0.019198611 -0.02254029 -0.0973263 0.007513427 0.09360771 0.10940408 -0.048820473 -0.2444177 -0.045737978 0.01993008 -0.1406815 0.1653626 0.11958203 -0.06984659 -0.12493649 0.016482092 0.03590784 -0.005669043 0.02869919 0.17991808 0.039831787 -0.032559894 0.008560548 0.056999754 -0.007996276 0.069983006 0.16509935 -0.039302588 0.017740756 0.04282946 -0.056378387 0.13286641 -0.14087619 0.031813227 0.05058409 -0.07016656 0.19644876 -0.042369124 0.22159077 -0.117778234 -0.08740502 -0.049983095 0.13211879 -0.14202204 -0.08044387 0.053989425 0.036460105 -0.032296564 0.17150837 -0.16352506 -0.03828097 -0.08871039 0.18465464 0.027506202 -0.14596832 -0.19399327 -0.12871636 -0.11618582 0.019928254 -0.0014744418 -0.056269117 -0.1936234 -0.10408449 -0.011501334 0.09191802 -0.06534878 0.038171273 0.031177996 0.058534235 0.043371297 -0.04262018 -0.15949777 -0.090686634 -0.071067184 0.100048795 -0.065303154 -0.061213143 -0.061285067 0.08912521 -0.22108054 -0.137072 -0.10020084 -0.057014823 -0.03108813 -0.04721374 0.07083093 0.060149267 -0.035496198 -0.0028406233 -0.07779902 -0.082418464 0.011197728 0.18083619 -0.05058969 0.11551578 -0.028139722 -0.075400986 0.18279165 0.060102515
1.0,"長距離電車を乗り継いで、実際に座れないこともあった乗客のグレタさんが嘘ついてるみたいに誤解されたのがかわいそう。

ドイチェバーン、我もひどい目に何度も遭わされたから、奴らのあくどい神経は分かる！！！

あいつらのなってないサービスのせいで、悔しい思いをしたことを思い出した。",距離 電車 乗る 継ぐ 座れる ない こと ある 乗客 グレタ さん 嘘 つく る 誤解 する れる の かわいそうだ ドイチェバーン 我 ひどい 目 何度 遭う す れる 奴 ら あくどい 神経 分かる あいつ ら なる ない サービス せい 悔しい 思い する こと 思い出す,0.04939712 -0.02105098 -0.024582405 -0.09449721 0.007502855 0.093558654 0.10961747 -0.049741738 -0.24437763 -0.043558974 0.016931422 -0.13965613 0.16799432 0.11699176 -0.07012007 -0.12338862 0.017652297 0.036383845 -0.007225475 0.02862863 0.1782265 0.038314328 -0.031572625 0.007963603 0.05514307 -0.006965187 0.071426675 0.16598015 -0.040897116 0.018687258 0.047595266 -0.056123585 0.1337406 -0.14046386 0.03448923 0.048308477 -0.06981905 0.19616254 -0.03981956 0.22028886 -0.120754994 -0.08568827 -0.04694427 0.13233498 -0.14302401 -0.08247524 0.05479986 0.038252477 -0.031951927 0.17029227 -0.16345772 -0.037029885 -0.08994839 0.18669234 0.0304666 -0.14531605 -0.19467376 -0.12926108 -0.11493147 0.020482918 -0.0011278511 -0.05572417 -0.19158213 -0.10118008 -0.012359019 0.09342957 -0.06338452 0.037685405 0.0278513 0.060845237 0.04251993 -0.042569235 -0.1595035 -0.09150407 -0.07427457 0.09901902 -0.065418065 -0.060920004 -0.06294291 0.08655925 -0.22140443 -0.13760121 -0.10172263 -0.05630112 -0.030170701 -0.04861424 0.06771829 0.06173396 -0.038296156 -0.0056524393 -0.07934359 -0.08260035 0.010647785 0.18011922 -0.05167643 0.11336453 -0.026938614 -0.075813815 0.1855608 0.06124198
-1.0,"偽善者なんだよ、結局。
電気のない町で暮らしてみろよ。

ドイツ鉄道、グレタさんにツイッターで応酬　「混雑し過ぎ」と形容され（https://t.co/xdXHr0iISJ） https://t.co/JTdO05B1LX",偽善 者 電気 ない 町 暮らす みる ドイツ 鉄道 グレタ さん ツイッター 応酬 混雑 する 過ぎる 形容 する れる （）,0.048036817 -0.0204451 -0.02515194 -0.094290726 0.0075381873 0.09504868 0.108763166 -0.049262714 -0.24078055 -0.03985527 0.016859423 -0.14108868 0.16374703 0.116524145 -0.07000915 -0.12285178 0.016664296 0.035178628 -0.0076065236 0.030459618 0.18092784 0.039458923 -0.033732794 0.007098722 0.054773085 -0.0067416984 0.06862748 0.16683453 -0.040941473 0.019954706 0.046446316 -0.060175627 0.13513926 -0.14075379 0.033363596 0.04882267 -0.06813102 0.19662517 -0.03937998 0.22045758 -0.11577337 -0.08556301 -0.0485825 0.13366903 -0.14542182 -0.07819471 0.05570148 0.037185963 -0.03122025 0.17058232 -0.16387245 -0.039332 -0.08745874 0.18983267 0.029957147 -0.14640391 -0.1952659 -0.12629046 -0.11197042 0.020963129 0.0011367035 -0.05450326 -0.19273213 -0.10105383 -0.013238778 0.09519029 -0.062990695 0.035452902 0.026202478 0.05796529 0.041836057 -0.043063566 -0.16227554 -0.08938261 -0.07515104 0.10044929 -0.06766992 -0.06008474 -0.061817 0.08976231 -0.22301133 -0.13907827 -0.09991152 -0.05515703 -0.03001746 -0.048163768 0.06727797 0.061847217 -0.039041027 -0.004259855 -0.077377185 -0.08180466 0.010406379 0.18292066 -0.0527301 0.11372455 -0.026690286 -0.07841106 0.18344848 0.057518933
